time_periods,GridRef,Sp01,Sp02,Sp03,Sp04,Sp05,Sp06,Sp07,Sp08,Sp09,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,geometry
2010-2020,N75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,"POLYGON ((-6.946001391506524 53.495561378435234, -6.943766722082882 53.58539309026188, -6.792805177810967 53.58396457537208, -6.795358944249118 53.49413751249534, -6.946001391506524 53.495561378435234))"
2010-2020,N76,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"POLYGON ((-6.943766722082882 53.58539309026188, -6.941519959861388 53.67522338000712, -6.790237592726971 53.67379019647518, -6.792805177810967 53.58396457537208, -6.943766722082882 53.58539309026188))"
2010-2020,N77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.941519959861388 53.67522338000712, -6.939261016550347 53.76505224856083, -6.787656088117518 53.763614376545256, -6.790237592726971 53.67379019647518, -6.941519959861388 53.67522338000712))"
2010-2020,N78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.939261016550347 53.76505224856083, -6.936989802977495 53.85487969682136, -6.7850605620970414 53.85343711632988, -6.787656088117518 53.763614376545256, -6.939261016550347 53.76505224856083))"
2010-2020,N79,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"POLYGON ((-6.936989802977495 53.85487969682136, -6.934706229079072 53.944705725695435, -6.782450911761527 53.94325841658355, -6.7850605620970414 53.85343711632988, -6.936989802977495 53.85487969682136))"
2010-2020,N80,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,"POLYGON ((-6.807923958655511 53.04498054608432, -6.8054378066103345 53.13481482868842, -6.656068065149989 53.133222017530265, -6.6588647744115494 53.043392894228, -6.807923958655511 53.04498054608432))"
2010-2020,N81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.8054378066103345 53.13481482868842, -6.802938325652097 53.22464766592345, -6.653256363173633 53.223049673972675, -6.656068065149989 53.133222017530265, -6.8054378066103345 53.13481482868842))"
2010-2020,N82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.802938325652097 53.22464766592345, -6.8004254197500895 53.31447905849384, -6.6504295604797345 53.31287586409859, -6.653256363173633 53.223049673972675, -6.802938325652097 53.22464766592345))"
2010-2020,N83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.8004254197500895 53.31447905849384, -6.797898991927359 53.404309007111394, -6.64758754800151 53.40270058845718, -6.6504295604797345 53.31287586409859, -6.8004254197500895 53.31447905849384))"
2010-2020,N84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.797898991927359 53.404309007111394, -6.795358944249118 53.49413751249534, -6.644730215595101 53.492523847603415, -6.64758754800151 53.40270058845718, -6.797898991927359 53.404309007111394))"
2010-2020,N85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.795358944249118 53.49413751249534, -6.792805177810967 53.58396457537208, -6.641857452026358 53.582345642097856, -6.644730215595101 53.492523847603415, -6.795358944249118 53.49413751249534))"
2010-2020,N86,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"POLYGON ((-6.792805177810967 53.58396457537208, -6.790237592726971 53.67379019647518, -6.638969144957405 53.672165972506605, -6.641857452026358 53.582345642097856, -6.792805177810967 53.58396457537208))"
2010-2020,N87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.790237592726971 53.67379019647518, -6.787656088117518 53.763614376545256, -6.63606518093302 53.76198483940119, -6.638969144957405 53.672165972506605, -6.790237592726971 53.67379019647518))"
2010-2020,N88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.787656088117518 53.763614376545256, -6.7850605620970414 53.85343711632988, -6.633145445366811 53.851802243358364, -6.63606518093302 53.76198483940119, -6.787656088117518 53.763614376545256))"
2010-2020,N89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.7850605620970414 53.85343711632988, -6.782450911761527 53.94325841658355, -6.630209822527182 53.941618184960205, -6.633145445366811 53.851802243358364, -6.7850605620970414 53.85343711632988))"
2010-2020,N90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.6588647744115494 53.043392894228, -6.656068065149989 53.133222017530265, -6.506713316236468 53.13144189946521, -6.509820475764967 53.041618541824846, -6.6588647744115494 53.043392894228))"
2010-2020,N91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.656068065149989 53.133222017530265, -6.653256363173633 53.223049673972675, -6.503589501242598 53.221263766233854, -6.506713316236468 53.13144189946521, -6.656068065149989 53.133222017530265))"
2010-2020,N92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.653256363173633 53.223049673972675, -6.6504295604797345 53.31287586409859, -6.500448910821417 53.31108414249418, -6.503589501242598 53.221263766233854, -6.653256363173633 53.223049673972675))"
2010-2020,N93,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.6504295604797345 53.31287586409859, -6.64758754800151 53.40270058845718, -6.497291423829337 53.40090302861368, -6.500448910821417 53.31108414249418, -6.6504295604797345 53.31287586409859))"
2010-2020,N94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.64758754800151 53.40270058845718, -6.644730215595101 53.492523847603415, -6.494116917926667 53.49072042496385, -6.497291423829337 53.40090302861368, -6.64758754800151 53.40270058845718))"
2010-2020,N95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.644730215595101 53.492523847603415, -6.641857452026358 53.582345642097856, -6.490925269562926 53.58053633192, -6.494116917926667 53.49072042496385, -6.644730215595101 53.492523847603415))"
2010-2020,N96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.641857452026358 53.582345642097856, -6.638969144957405 53.672165972506605, -6.4877163539619245 53.670350749861136, -6.490925269562926 53.58053633192, -6.641857452026358 53.582345642097856))"
2010-2020,N97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.638969144957405 53.672165972506605, -6.63606518093302 53.76198483940119, -6.484490045106655 53.7601636791699, -6.4877163539619245 53.670350749861136, -6.638969144957405 53.672165972506605))"
2010-2020,N98,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"POLYGON ((-6.63606518093302 53.76198483940119, -6.633145445366811 53.851802243358364, -6.481246215723932 53.84997512023229, -6.484490045106655 53.7601636791699, -6.63606518093302 53.76198483940119))"
2010-2020,N99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.633145445366811 53.851802243358364, -6.630209822527182 53.941618184960205, -6.47798473726881 53.93978507343769, -6.481246215723932 53.84997512023229, -6.633145445366811 53.851802243358364))"
2010-2020,O00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.509820475764967 53.041618541824846, -6.506713316236468 53.13144189946521, -6.357375222601114 53.12947451932814, -6.360792713604326 53.03965753341484, -6.509820475764967 53.041618541824846))"
2010-2020,O01,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,"POLYGON ((-6.506713316236468 53.13144189946521, -6.503589501242598 53.221263766233854, -6.353939414549294 53.219289987839446, -6.357375222601114 53.12947451932814, -6.506713316236468 53.13144189946521))"
2010-2020,O02,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.503589501242598 53.221263766233854, -6.500448910821417 53.31108414249418, -6.350485157541989 53.30910393911341, -6.353939414549294 53.219289987839446, -6.503589501242598 53.221263766233854))"
2010-2020,O03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.500448910821417 53.31108414249418, -6.497291423829337 53.40090302861368, -6.347012318373286 53.39891637331681, -6.350485157541989 53.30910393911341, -6.500448910821417 53.31108414249418))"
2010-2020,O04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.497291423829337 53.40090302861368, -6.494116917926667 53.49072042496385, -6.343520762522351 53.48872729061848, -6.347012318373286 53.39891637331681, -6.497291423829337 53.40090302861368))"
2010-2020,O05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.494116917926667 53.49072042496385, -6.490925269562926 53.58053633192, -6.340010354137265 53.57853669118908, -6.343520762522351 53.48872729061848, -6.494116917926667 53.49072042496385))"
2010-2020,O06,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.490925269562926 53.58053633192, -6.4877163539619245 53.670350749861136, -6.3364809560186615 53.66834457520101, -6.340010354137265 53.57853669118908, -6.490925269562926 53.58053633192))"
2010-2020,O07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.4877163539619245 53.670350749861136, -6.484490045106655 53.7601636791699, -6.332932429603089 53.758150942828195, -6.3364809560186615 53.66834457520101, -6.4877163539619245 53.670350749861136))"
2010-2020,O08,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.484490045106655 53.7601636791699, -6.481246215723932 53.84997512023229, -6.329364634946147 53.84795579424593, -6.332932429603089 53.758150942828195, -6.484490045106655 53.7601636791699))"
2010-2020,O09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.481246215723932 53.84997512023229, -6.47798473726881 53.93978507343769, -6.3257774307053625 53.93775912963079, -6.329364634946147 53.84795579424593, -6.481246215723932 53.84997512023229))"
2010-2020,O10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.360792713604326 53.03965753341484, -6.357375222601114 53.12947451932814, -6.2080554458079575 53.127319926660924, -6.21178313766493 53.037509918214056, -6.360792713604326 53.03965753341484))"
2010-2020,O11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.357375222601114 53.12947451932814, -6.353939414549294 53.219289987839446, -6.204307776602453 53.21712838866012, -6.2080554458079575 53.127319926660924, -6.357375222601114 53.12947451932814))"
2010-2020,O12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.353939414549294 53.219289987839446, -6.350485157541989 53.30910393911341, -6.200539986212268 53.30693530415875, -6.204307776602453 53.21712838866012, -6.353939414549294 53.219289987839446))"
2010-2020,O13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.350485157541989 53.30910393911341, -6.347012318373286 53.39891637331681, -6.196751929385089 53.39674067310393, -6.200539986212268 53.30693530415875, -6.350485157541989 53.30910393911341))"
2010-2020,O14,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"POLYGON ((-6.347012318373286 53.39891637331681, -6.343520762522351 53.48872729061848, -6.19294345943506 53.486544495442615, -6.196751929385089 53.39674067310393, -6.347012318373286 53.39891637331681))"
2010-2020,O15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.343520762522351 53.48872729061848, -6.340010354137265 53.57853669118908, -6.189114428225224 53.57634677112154, -6.19294345943506 53.486544495442615, -6.343520762522351 53.48872729061848))"
2010-2020,O16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.340010354137265 53.57853669118908, -6.3364809560186615 53.66834457520101, -6.185264686149646 53.6661475000869, -6.189114428225224 53.57634677112154, -6.340010354137265 53.57853669118908))"
2010-2020,O17,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-6.3364809560186615 53.66834457520101, -6.332932429603089 53.758150942828195, -6.181394082115308 53.75594668228426, -6.185264686149646 53.6661475000869, -6.3364809560186615 53.66834457520101))"
2010-2020,O18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.332932429603089 53.758150942828195, -6.329364634946147 53.84795579424593, -6.177502463523719 53.84574431765822, -6.181394082115308 53.75594668228426, -6.332932429603089 53.758150942828195))"
2010-2020,O19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.329364634946147 53.84795579424593, -6.3257774307053625 53.93775912963079, -6.173589676252244 53.93554040615248, -6.177502463523719 53.84574431765822, -6.329364634946147 53.84795579424593))"
2010-2020,O20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.21178313766493 53.037509918214056, -6.2080554458079575 53.127319926660924, -6.058755646137767 53.124978175708165, -6.062793396414275 53.03517575011044, -6.21178313766493 53.037509918214056))"
2010-2020,O21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-6.2080554458079575 53.127319926660924, -6.204307776602453 53.21712838866012, -6.054696259611856 53.21477902330041, -6.058755646137767 53.124978175708165, -6.2080554458079575 53.127319926660924))"
2010-2020,O22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.204307776602453 53.21712838866012, -6.200539986212268 53.30693530415875, -6.050615081088226 53.304578292597974, -6.054696259611856 53.21477902330041, -6.204307776602453 53.21712838866012))"
2010-2020,O23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-6.200539986212268 53.30693530415875, -6.196751929385089 53.39674067310393, -6.046511953285473 53.394375983309324, -6.050615081088226 53.304578292597974, -6.200539986212268 53.30693530415875))"
2010-2020,O24,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((-6.196751929385089 53.39674067310393, -6.19294345943506 53.486544495442615, -6.042386717370334 53.48417209514057, -6.046511953285473 53.394375983309324, -6.196751929385089 53.39674067310393))"
2010-2020,O25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.19294345943506 53.486544495442615, -6.189114428225224 53.57634677112154, -6.038239212938649 53.57396662779508, -6.042386717370334 53.48417209514057, -6.19294345943506 53.486544495442615))"
2010-2020,O26,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"POLYGON ((-6.189114428225224 53.57634677112154, -6.185264686149646 53.6661475000869, -6.034069277996042 53.66375958097342, -6.038239212938649 53.57396662779508, -6.189114428225224 53.57634677112154))"
2010-2020,O30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.062793396414275 53.03517575011044, -6.058755646137767 53.124978175708165, -5.9094774824722895 53.12244932541259, -5.91382513693766 53.03265508765932, -6.062793396414275 53.03517575011044))"
2010-2020,O35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.042386717370334 53.48417209514057, -6.038239212938649 53.57396662779508, -5.887386427902389 53.57139632214377, -5.891852243564819 53.48161015024074, -6.042386717370334 53.48417209514057))"
2010-2020,Q30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.483136151031971 52.126205359175884, -10.488142022310097 52.21598855009216, -10.341960127018048 52.218980949924976, -10.337247730177475 52.12918815363511, -10.483136151031971 52.126205359175884))"
2010-2020,Q31,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.488142022310097 52.21598855009216, -10.493174231814672 52.30577002503956, -10.346697322173254 52.30877206887741, -10.341960127018048 52.218980949924976, -10.488142022310097 52.21598855009216))"
2010-2020,Q40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.337247730177475 52.12918815363511, -10.341960127018048 52.218980949924976, -10.195753433690603 52.22179238300648, -10.19133468344266 52.13199056100939, -10.337247730177475 52.12918815363511))"
2010-2020,Q41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.341960127018048 52.218980949924976, -10.346697322173254 52.30877206887741, -10.200195440690965 52.311592563977605, -10.195753433690603 52.22179238300648, -10.341960127018048 52.218980949924976))"
2010-2020,Q50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.19133468344266 52.13199056100939, -10.195753433690603 52.22179238300648, -10.04952348387313 52.224422780906295, -10.045398541709536 52.1346125133068, -10.19133468344266 52.13199056100939))"
2010-2020,Q51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.195753433690603 52.22179238300648, -10.200195440690965 52.311592563977605, -10.053670139678326 52.31423144146742, -10.04952348387313 52.224422780906295, -10.195753433690603 52.22179238300648))"
2010-2020,Q60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.045398541709536 52.1346125133068, -10.04952348387313 52.224422780906295, -9.903271820659569 52.226872079581696, -9.899440837390495 52.13705394689509, -10.045398541709536 52.1346125133068))"
2010-2020,Q61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.04952348387313 52.224422780906295, -10.053670139678326 52.31423144146742, -9.907122973012862 52.316688636889964, -9.903271820659569 52.226872079581696, -10.04952348387313 52.224422780906295))"
2010-2020,Q62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.053670139678326 52.31423144146742, -10.057838661384727 52.40403849447935, -9.910994435908963 52.40650361854106, -9.907122973012862 52.316688636889964, -10.053670139678326 52.31423144146742))"
2010-2020,Q63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.057838661384727 52.40403849447935, -10.062029202715769 52.49384393942871, -9.91488635216678 52.496317024255724, -9.910994435908963 52.40650361854106, -10.057838661384727 52.40403849447935))"
2010-2020,Q64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.062029202715769 52.49384393942871, -10.06624191887619 52.58364777579932, -9.918798865981822 52.5861288537542, -9.91488635216678 52.496317024255724, -10.062029202715769 52.49384393942871))"
2010-2020,Q70,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,"POLYGON ((-9.899440837390495 52.13705394689509, -9.903271820659569 52.226872079581696, -9.756999988590369 52.22914021938269, -9.753463104327455 52.13931480250675, -9.899440837390495 52.13705394689509))"
2010-2020,Q71,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.903271820659569 52.226872079581696, -9.907122973012862 52.316688636889964, -9.760555496035849 52.318964090209455, -9.756999988590369 52.22914021938269, -9.903271820659569 52.226872079581696))"
2010-2020,Q72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-9.907122973012862 52.316688636889964, -9.910994435908963 52.40650361854106, -9.76412975730543 52.408786414923064, -9.760555496035849 52.318964090209455, -9.907122973012862 52.316688636889964))"
2010-2020,Q73,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"POLYGON ((-9.910994435908963 52.40650361854106, -9.91488635216678 52.496317024255724, -9.767722904297264 52.49860719346128, -9.76412975730543 52.408786414923064, -9.910994435908963 52.40650361854106))"
2010-2020,Q74,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.91488635216678 52.496317024255724, -9.918798865981822 52.5861288537542, -9.771335070181124 52.58842642576335, -9.767722904297264 52.49860719346128, -9.91488635216678 52.496317024255724))"
2010-2020,Q75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.918798865981822 52.5861288537542, -9.92273212294266 52.675939106755955, -9.77496638941365 52.67824411176987, -9.771335070181124 52.58842642576335, -9.918798865981822 52.5861288537542))"
2010-2020,Q80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.753463104327455 52.13931480250675, -9.756999988590369 52.22914021938269, -9.610709533550256 52.231227145057105, -9.607466877690795 52.14139502524385, -9.753463104327455 52.13931480250675))"
2010-2020,Q81,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-9.756999988590369 52.22914021938269, -9.760555496035849 52.318964090209455, -9.613969265448828 52.32105774581616, -9.610709533550256 52.231227145057105, -9.756999988590369 52.22914021938269))"
2010-2020,Q82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.760555496035849 52.318964090209455, -9.76412975730543 52.408786414923064, -9.617246193196227 52.410886827655, -9.613969265448828 52.32105774581616, -9.760555496035849 52.318964090209455))"
2010-2020,Q83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.76412975730543 52.408786414923064, -9.767722904297264 52.49860719346128, -9.620540437754821 52.500714390711074, -9.617246193196227 52.410886827655, -9.76412975730543 52.408786414923064))"
